date,year,month,period,region,customer_segment,product_category,product_id,units_sold,list_price,net_price,discount_pct,cost_per_unit,gross_margin_pct,revenue,gross_profit,marketing_campaign_flag,marketing_spend,competitor_price_index,category_market_index,inflation_index,season_index,order_frequency,_true_elasticity
2025-09-01,2025,9,33,West,Small Business,Service Contracts,SER-006,2,120.96,115.67,0.0438,44.25,0.6174,231.33,142.83,1,10695.21,0.9625,0.9533,1.0587,0.89,3.312,-1.254
2025-10-01,2025,10,34,West,Small Business,Service Contracts,SER-006,2,128.77,122.18,0.0512,44.25,0.6378,244.35,155.85,0,0.0,0.9752,0.9959,1.0706,1.0,3.39,-1.254
2025-11-01,2025,11,35,West,Small Business,Service Contracts,SER-006,2,125.4,117.99,0.0591,44.25,0.625,235.97,147.47,0,0.0,0.9997,0.9739,1.0696,1.11,5.685,-1.254
2025-12-01,2025,12,36,West,Small Business,Service Contracts,SER-006,2,117.85,103.92,0.1182,44.25,0.5742,207.84,119.34,0,0.0,0.9876,0.9835,1.0819,1.1905,3.44,-1.254
2023-01-01,2023,1,1,West,Municipal,Residential Filters,RES-001,1,35.51,34.53,0.0277,22.01,0.3627,34.53,12.52,0,0.0,1.0193,1.0718,0.9886,0.82,5.292,-1.7424
2023-02-01,2023,2,2,West,Municipal,Residential Filters,RES-001,2,35.48,32.81,0.0752,22.01,0.3293,65.62,21.61,0,0.0,1.0538,1.0316,1.0069,0.8441,2.44,-1.7424
2023-03-01,2023,3,3,West,Municipal,Residential Filters,RES-001,1,37.22,35.87,0.0363,22.01,0.3865,35.87,13.87,1,7429.09,0.9839,1.0274,1.009,0.91,1.635,-1.7424
2023-04-01,2023,4,4,West,Municipal,Residential Filters,RES-001,2,35.06,31.36,0.1057,22.01,0.2982,62.71,18.7,0,0.0,1.0304,1.0225,1.0047,1.0,1.834,-1.7424
2023-05-01,2023,5,5,West,Municipal,Residential Filters,RES-001,2,34.13,31.41,0.0798,22.01,0.2993,62.81,18.8,0,0.0,1.0461,1.0235,1.0044,1.09,4.003,-1.7424
2023-06-01,2023,6,6,West,Municipal,Residential Filters,RES-001,2,38.58,37.21,0.0355,22.01,0.4086,74.43,30.41,0,0.0,1.0539,1.0195,1.0055,1.1559,3.71,-1.7424
2023-07-01,2023,7,7,West,Municipal,Residential Filters,RES-001,2,35.61,34.19,0.04,22.01,0.3563,68.38,24.37,0,0.0,1.0041,1.0284,1.0034,1.18,2.432,-1.7424
2023-08-01,2023,8,8,West,Municipal,Residential Filters,RES-001,2,35.23,30.93,0.122,22.01,0.2885,61.86,17.85,0,0.0,0.9999,1.0256,1.0136,1.1559,2.028,-1.7424
2023-09-01,2023,9,9,West,Municipal,Residential Filters,RES-001,2,36.77,34.86,0.0518,22.01,0.3688,69.73,25.72,0,0.0,1.0317,1.0143,1.018,1.09,3.311,-1.7424
2023-10-01,2023,10,10,West,Municipal,Residential Filters,RES-001,2,32.61,30.48,0.0651,22.01,0.2781,60.97,16.96,0,0.0,1.0165,1.0492,1.0258,1.0,1.908,-1.7424
2023-11-01,2023,11,11,West,Municipal,Residential Filters,RES-001,2,32.33,31.04,0.0398,22.01,0.2911,62.09,18.08,0,0.0,1.08,1.0149,1.0165,0.91,2.467,-1.7424
2023-12-01,2023,12,12,West,Municipal,Residential Filters,RES-001,2,34.14,32.1,0.0599,22.01,0.3144,64.19,20.18,0,0.0,1.091,1.0123,1.0279,0.8441,3.108,-1.7424
2024-01-01,2024,1,13,West,Municipal,Residential Filters,RES-001,2,35.74,33.28,0.069,22.01,0.3387,66.55,22.54,1,3006.7,1.0688,0.9961,1.0259,0.82,3.424,-1.7424
2024-02-01,2024,2,14,West,Municipal,Residential Filters,RES-001,1,35.73,34.64,0.0307,22.01,0.3647,34.64,12.63,0,0.0,1.0729,1.0179,1.0315,0.8441,1.532,-1.7424
2024-03-01,2024,3,15,West,Municipal,Residential Filters,RES-001,2,32.7,29.63,0.0941,22.01,0.2572,59.25,15.24,0,0.0,0.9803,1.0152,1.029,0.91,1.755,-1.7424
2024-04-01,2024,4,16,West,Municipal,Residential Filters,RES-001,1,35.9,35.9,0.0,22.01,0.387,35.9,13.89,1,5423.31,1.0495,1.0307,1.03,1.0,3.387,-1.7424
2024-05-01,2024,5,17,West,Municipal,Residential Filters,RES-001,2,36.91,32.32,0.1244,22.01,0.3192,64.64,20.63,0,0.0,1.0305,1.0008,1.0324,1.09,1.808,-1.7424
2024-06-01,2024,6,18,West,Municipal,Residential Filters,RES-001,2,36.42,34.76,0.0457,22.01,0.3669,69.52,25.51,0,0.0,1.0309,0.9676,1.0313,1.1559,3.499,-1.7424
2024-07-01,2024,7,19,West,Municipal,Residential Filters,RES-001,3,34.03,29.84,0.1231,22.01,0.2626,89.53,23.52,0,0.0,1.0374,0.9824,1.0313,1.18,2.025,-1.7424
2024-08-01,2024,8,20,West,Municipal,Residential Filters,RES-001,2,37.17,36.0,0.0315,22.01,0.3887,72.0,27.99,1,1517.86,0.9879,1.0056,1.0309,1.1559,3.315,-1.7424
2024-09-01,2024,9,21,West,Municipal,Residential Filters,RES-001,1,36.7,33.6,0.0843,22.01,0.3451,33.6,11.6,0,0.0,0.9432,1.018,1.0435,1.09,4.999,-1.7424
2024-10-01,2024,10,22,West,Municipal,Residential Filters,RES-001,2,39.58,34.55,0.127,22.01,0.3631,69.1,25.09,1,3940.51,1.0078,0.9599,1.0488,1.0,4.361,-1.7424
2024-11-01,2024,11,23,West,Municipal,Residential Filters,RES-001,1,37.39,34.47,0.0781,22.01,0.3616,34.47,12.46,0,0.0,0.941,0.9138,1.0455,0.91,1.417,-1.7424
2024-12-01,2024,12,24,West,Municipal,Residential Filters,RES-001,1,39.29,34.58,0.1199,22.01,0.3636,34.58,12.57,0,0.0,0.962,0.9832,1.0464,0.8441,1.924,-1.7424
2025-01-01,2025,1,25,West,Municipal,Residential Filters,RES-001,2,36.44,31.33,0.1404,22.01,0.2975,62.65,18.64,0,0.0,0.9751,0.9704,1.0449,0.82,3.027,-1.7424
2025-02-01,2025,2,26,West,Municipal,Residential Filters,RES-001,1,35.4,32.22,0.0899,22.01,0.317,32.22,10.21,0,0.0,1.0159,0.9449,1.0505,0.8441,3.277,-1.7424
2025-03-01,2025,3,27,West,Municipal,Residential Filters,RES-001,1,34.92,34.92,0.0,22.01,0.3698,34.92,12.91,0,0.0,0.9701,0.9798,1.0529,0.91,0.937,-1.7424
2025-04-01,2025,4,28,West,Municipal,Residential Filters,RES-001,1,35.38,33.49,0.0535,22.01,0.3429,33.49,11.49,0,0.0,0.9296,0.9238,1.0523,1.0,0.5,-1.7424
2025-05-01,2025,5,29,West,Municipal,Residential Filters,RES-001,2,34.71,29.66,0.1456,22.01,0.2579,59.31,15.3,0,0.0,0.9856,0.9697,1.065,1.09,1.933,-1.7424
2025-06-01,2025,6,30,West,Municipal,Residential Filters,RES-001,1,35.59,32.67,0.0821,22.01,0.3264,32.67,10.67,0,0.0,0.9258,0.941,1.0587,1.1559,1.091,-1.7424
2025-07-01,2025,7,31,West,Municipal,Residential Filters,RES-001,2,35.36,32.96,0.0679,22.01,0.3323,65.92,21.91,0,0.0,0.9777,0.9376,1.059,1.18,3.567,-1.7424
2025-08-01,2025,8,32,West,Municipal,Residential Filters,RES-001,2,36.82,34.12,0.0734,22.01,0.3551,68.24,24.23,0,0.0,0.9126,0.9765,1.0672,1.1559,3.972,-1.7424
2025-09-01,2025,9,33,West,Municipal,Residential Filters,RES-001,1,37.02,33.44,0.0965,22.01,0.342,33.44,11.44,0,0.0,0.9665,0.9508,1.0745,1.09,1.348,-1.7424
2025-10-01,2025,10,34,West,Municipal,Residential Filters,RES-001,1,38.85,35.68,0.0816,22.01,0.3833,35.68,13.68,0,0.0,0.9819,0.9669,1.0754,1.0,3.682,-1.7424
2025-11-01,2025,11,35,West,Municipal,Residential Filters,RES-001,2,34.43,33.32,0.0321,22.01,0.3396,66.65,22.64,1,5211.14,0.9949,0.9417,1.076,0.91,3.323,-1.7424
2025-12-01,2025,12,36,West,Municipal,Residential Filters,RES-001,1,38.18,37.3,0.0231,22.01,0.4101,37.3,15.3,0,0.0,0.9707,0.992,1.0648,0.8441,1.461,-1.7424
2023-01-01,2023,1,1,West,Municipal,Residential Filters,RES-002,1,38.07,37.13,0.0247,23.11,0.3776,37.13,14.02,0,0.0,0.925,1.0176,0.9965,0.82,1.68,-1.7424
2023-02-01,2023,2,2,West,Municipal,Residential Filters,RES-002,1,35.0,32.92,0.0594,23.11,0.298,32.92,9.81,0,0.0,0.9754,1.0129,1.0013,0.8441,3.729,-1.7424
2023-03-01,2023,3,3,West,Municipal,Residential Filters,RES-002,2,32.74,32.74,0.0,23.11,0.2941,65.47,19.25,0,0.0,0.986,1.0462,1.0085,0.91,0.871,-1.7424
2023-04-01,2023,4,4,West,Municipal,Residential Filters,RES-002,1,36.17,35.72,0.0125,23.11,0.353,35.72,12.61,0,0.0,0.9722,1.0192,1.0099,1.0,4.17,-1.7424
2023-05-01,2023,5,5,West,Municipal,Residential Filters,RES-002,2,37.11,35.43,0.0455,23.11,0.3477,70.85,24.63,0,0.0,0.9783,1.028,1.0093,1.09,3.174,-1.7424
2023-06-01,2023,6,6,West,Municipal,Residential Filters,RES-002,2,35.04,33.12,0.055,23.11,0.3022,66.23,20.02,0,0.0,0.9659,1.033,1.0078,1.1559,1.888,-1.7424
2023-07-01,2023,7,7,West,Municipal,Residential Filters,RES-002,2,38.47,38.28,0.0049,23.11,0.3964,76.57,30.35,1,6320.61,0.9972,1.0147,1.0128,1.18,2.942,-1.7424
2023-08-01,2023,8,8,West,Municipal,Residential Filters,RES-002,2,39.19,36.05,0.0802,23.11,0.359,72.1,25.89,0,0.0,1.0148,1.0227,1.0143,1.1559,3.938,-1.7424
2023-09-01,2023,9,9,West,Municipal,Residential Filters,RES-002,2,37.05,34.28,0.0748,23.11,0.3259,68.56,22.34,0,0.0,1.0173,1.0342,1.0147,1.09,3.521,-1.7424
2023-10-01,2023,10,10,West,Municipal,Residential Filters,RES-002,3,35.44,34.51,0.0263,23.11,0.3304,103.53,34.21,1,7791.2,1.0296,1.0029,1.0194,1.0,2.179,-1.7424
2023-11-01,2023,11,11,West,Municipal,Residential Filters,RES-002,2,34.58,31.15,0.0993,23.11,0.2582,62.3,16.08,0,0.0,0.9663,0.9701,1.0171,0.91,3.833,-1.7424
2023-12-01,2023,12,12,West,Municipal,Residential Filters,RES-002,1,32.8,31.63,0.0356,23.11,0.2694,31.63,8.52,0,0.0,0.9879,0.9989,1.0256,0.8441,4.799,-1.7424
2024-01-01,2024,1,13,West,Municipal,Residential Filters,RES-002,1,38.22,36.25,0.0517,23.11,0.3625,36.25,13.14,1,4852.65,1.0658,1.036,1.0244,0.82,2.651,-1.7424
2024-02-01,2024,2,14,West,Municipal,Residential Filters,RES-002,1,38.97,38.97,0.0,23.11,0.407,38.97,15.86,0,0.0,1.0058,1.0238,1.0273,0.8441,4.527,-1.7424
2024-03-01,2024,3,15,West,Municipal,Residential Filters,RES-002,2,35.3,31.98,0.094,23.11,0.2775,63.97,17.75,1,5532.98,0.991,0.983,1.0246,0.91,1.638,-1.7424
2024-04-01,2024,4,16,West,Municipal,Residential Filters,RES-002,2,35.79,33.24,0.0714,23.11,0.3048,66.48,20.26,0,0.0,1.0315,0.9744,1.021,1.0,4.435,-1.7424
2024-05-01,2024,5,17,West,Municipal,Residential Filters,RES-002,2,38.03,36.03,0.0527,23.11,0.3586,72.05,25.84,0,0.0,0.9888,0.9987,1.0285,1.09,2.543,-1.7424
2024-06-01,2024,6,18,West,Municipal,Residential Filters,RES-002,1,39.62,38.32,0.0329,23.11,0.3969,38.32,15.21,0,0.0,1.0213,1.0002,1.0428,1.1559,3.086,-1.7424
2024-07-01,2024,7,19,West,Municipal,Residential Filters,RES-002,2,34.93,34.93,0.0,23.11,0.3383,69.85,23.63,0,0.0,0.9837,0.9836,1.0487,1.18,1.645,-1.7424
2024-08-01,2024,8,20,West,Municipal,Residential Filters,RES-002,2,42.3,35.59,0.1586,23.11,0.3507,71.18,24.96,0,0.0,0.9574,0.9758,1.0418,1.1559,2.075,-1.7424
2024-09-01,2024,9,21,West,Municipal,Residential Filters,RES-002,1,44.45,40.49,0.089,23.11,0.4293,40.49,17.38,0,0.0,0.9743,0.9977,1.0434,1.09,1.99,-1.7424
2024-10-01,2024,10,22,West,Municipal,Residential Filters,RES-002,2,38.61,37.34,0.0327,23.11,0.3812,74.69,28.47,0,0.0,0.9863,0.9418,1.0447,1.0,0.5,-1.7424
2024-11-01,2024,11,23,West,Municipal,Residential Filters,RES-002,2,37.34,34.66,0.0719,23.11,0.3332,69.32,23.1,0,0.0,0.9792,0.9782,1.0462,0.91,2.581,-1.7424
2024-12-01,2024,12,24,West,Municipal,Residential Filters,RES-002,2,36.41,33.93,0.0683,23.11,0.3188,67.85,21.63,0,0.0,0.9331,0.9539,1.0503,0.8441,4.475,-1.7424
2025-01-01,2025,1,25,West,Municipal,Residential Filters,RES-002,1,40.38,37.34,0.0753,23.11,0.3811,37.34,14.23,1,8317.86,0.9384,0.9779,1.0438,0.82,3.134,-1.7424
2025-02-01,2025,2,26,West,Municipal,Residential Filters,RES-002,1,40.52,36.71,0.0939,23.11,0.3706,36.71,13.6,0,0.0,0.9564,0.943,1.0562,0.8441,3.775,-1.7424
2025-03-01,2025,3,27,West,Municipal,Residential Filters,RES-002,1,35.26,31.98,0.0929,23.11,0.2774,31.98,8.87,0,0.0,0.9111,0.9698,1.0548,0.91,3.435,-1.7424
2025-04-01,2025,4,28,West,Municipal,Residential Filters,RES-002,2,38.75,32.86,0.152,23.11,0.2967,65.72,19.5,1,2429.0,0.8891,0.9357,1.0511,1.0,3.442,-1.7424
2025-05-01,2025,5,29,West,Municipal,Residential Filters,RES-002,2,38.21,34.4,0.0996,23.11,0.3283,68.81,22.59,0,0.0,0.8729,0.9555,1.0555,1.09,4.285,-1.7424
2025-06-01,2025,6,30,West,Municipal,Residential Filters,RES-002,2,37.73,36.88,0.0225,23.11,0.3734,73.76,27.55,0,0.0,0.9311,0.9684,1.0641,1.1559,2.67,-1.7424
2025-07-01,2025,7,31,West,Municipal,Residential Filters,RES-002,2,35.51,33.28,0.0629,23.11,0.3056,66.56,20.34,0,0.0,0.9088,0.9892,1.0618,1.18,1.881,-1.7424
2025-08-01,2025,8,32,West,Municipal,Residential Filters,RES-002,2,36.13,34.34,0.0496,23.11,0.3271,68.68,22.46,0,0.0,0.996,0.9471,1.0643,1.1559,3.374,-1.7424
2025-09-01,2025,9,33,West,Municipal,Residential Filters,RES-002,2,41.25,37.9,0.0814,23.11,0.3902,75.79,29.57,0,0.0,0.9488,0.931,1.0637,1.09,3.846,-1.7424
2025-10-01,2025,10,34,West,Municipal,Residential Filters,RES-002,2,39.09,36.96,0.0544,23.11,0.3748,73.92,27.7,0,0.0,0.8853,0.9703,1.0664,1.0,2.995,-1.7424
2025-11-01,2025,11,35,West,Municipal,Residential Filters,RES-002,1,38.92,37.09,0.0469,23.11,0.377,37.09,13.98,0,0.0,0.9538,0.9462,1.0722,0.91,2.639,-1.7424
2025-12-01,2025,12,36,West,Municipal,Residential Filters,RES-002,1,34.52,33.06,0.0423,23.11,0.301,33.06,9.95,0,0.0,0.8994,0.9703,1.067,0.8441,3.586,-1.7424
2023-01-01,2023,1,1,West,Municipal,Residential Filters,RES-003,1,29.46,25.76,0.1256,18.82,0.2693,25.76,6.94,1,5392.08,1.0045,1.0236,1.0091,0.82,2.227,-1.7424
2023-02-01,2023,2,2,West,Municipal,Residential Filters,RES-003,1,31.37,28.44,0.0932,18.82,0.3382,28.44,9.62,0,0.0,0.9879,1.0529,1.0054,0.8441,4.936,-1.7424
2023-03-01,2023,3,3,West,Municipal,Residential Filters,RES-003,1,30.26,29.91,0.0117,18.82,0.3706,29.91,11.08,0,0.0,1.0119,1.0649,1.0116,0.91,2.207,-1.7424
2023-04-01,2023,4,4,West,Municipal,Residential Filters,RES-003,2,31.07,27.71,0.1079,18.82,0.3208,55.43,17.78,0,0.0,0.9215,1.0633,1.0086,1.0,2.371,-1.7424
2023-05-01,2023,5,5,West,Municipal,Residential Filters,RES-003,2,27.91,26.19,0.0616,18.82,0.2812,52.37,14.73,0,0.0,1.0644,0.9993,1.011,1.09,4.151,-1.7424
2023-06-01,2023,6,6,West,Municipal,Residential Filters,RES-003,2,25.9,22.62,0.1265,18.82,0.1679,45.24,7.59,0,0.0,1.0635,1.0274,1.0046,1.1559,3.634,-1.7424
2023-07-01,2023,7,7,West,Municipal,Residential Filters,RES-003,2,31.16,28.76,0.0769,18.82,0.3456,57.53,19.88,0,0.0,1.0286,1.0101,1.0103,1.18,0.947,-1.7424
2023-08-01,2023,8,8,West,Municipal,Residential Filters,RES-003,2,28.6,27.37,0.0429,18.82,0.3123,54.74,17.1,0,0.0,0.967,1.017,1.0102,1.1559,2.379,-1.7424
2023-09-01,2023,9,9,West,Municipal,Residential Filters,RES-003,2,24.69,21.8,0.1168,18.82,0.1366,43.61,5.96,0,0.0,1.0183,1.0367,1.0113,1.09,3.718,-1.7424
2023-10-01,2023,10,10,West,Municipal,Residential Filters,RES-003,1,31.67,29.07,0.082,18.82,0.3525,29.07,10.25,0,0.0,1.0497,1.0414,1.0176,1.0,3.854,-1.7424
2023-11-01,2023,11,11,West,Municipal,Residential Filters,RES-003,2,28.55,25.8,0.0962,18.82,0.2705,51.61,13.96,1,5756.78,1.0274,1.0291,1.0236,0.91,4.343,-1.7424
2023-12-01,2023,12,12,West,Municipal,Residential Filters,RES-003,2,29.12,25.7,0.1173,18.82,0.2677,51.41,13.76,1,2403.05,0.9699,1.0291,1.0183,0.8441,1.598,-1.7424
2024-01-01,2024,1,13,West,Municipal,Residential Filters,RES-003,1,30.63,30.39,0.0077,18.82,0.3807,30.39,11.57,0,0.0,1.0205,1.0433,1.022,0.82,2.187,-1.7424
2024-02-01,2024,2,14,West,Municipal,Residential Filters,RES-003,1,29.92,27.52,0.0803,18.82,0.3161,27.52,8.7,0,0.0,0.9527,1.0068,1.0304,0.8441,3.369,-1.7424
2024-03-01,2024,3,15,West,Municipal,Residential Filters,RES-003,1,32.07,29.68,0.0745,18.82,0.3658,29.68,10.86,1,7151.76,1.0227,1.0326,1.0308,0.91,2.23,-1.7424
2024-04-01,2024,4,16,West,Municipal,Residential Filters,RES-003,1,28.05,25.49,0.0914,18.82,0.2615,25.49,6.66,0,0.0,0.9637,0.9962,1.036,1.0,3.266,-1.7424
2024-05-01,2024,5,17,West,Municipal,Residential Filters,RES-003,1,32.38,29.55,0.0873,18.82,0.363,29.55,10.73,0,0.0,0.9712,0.9754,1.0396,1.09,2.88,-1.7424
2024-06-01,2024,6,18,West,Municipal,Residential Filters,RES-003,2,29.0,27.17,0.0631,18.82,0.3072,54.34,16.69,0,0.0,0.9485,0.9839,1.0334,1.1559,1.038,-1.7424
2024-07-01,2024,7,19,West,Municipal,Residential Filters,RES-003,2,29.76,26.49,0.1098,18.82,0.2894,52.98,15.33,0,0.0,1.008,0.9734,1.0434,1.18,3.546,-1.7424
2024-08-01,2024,8,20,West,Municipal,Residential Filters,RES-003,2,32.48,29.71,0.0853,18.82,0.3665,59.43,21.78,1,7446.68,0.9912,0.9947,1.0311,1.1559,1.845,-1.7424
2024-09-01,2024,9,21,West,Municipal,Residential Filters,RES-003,1,29.69,27.11,0.087,18.82,0.3056,27.11,8.29,0,0.0,0.9771,0.9688,1.0534,1.09,2.608,-1.7424
2024-10-01,2024,10,22,West,Municipal,Residential Filters,RES-003,1,30.94,29.54,0.0452,18.82,0.3628,29.54,10.72,1,8300.75,0.9283,0.9904,1.0408,1.0,3.111,-1.7424
2024-11-01,2024,11,23,West,Municipal,Residential Filters,RES-003,1,29.79,29.79,0.0,18.82,0.368,29.79,10.96,1,2711.29,0.9427,0.9949,1.0476,0.91,2.067,-1.7424
2024-12-01,2024,12,24,West,Municipal,Residential Filters,RES-003,1,32.04,30.6,0.0452,18.82,0.3848,30.6,11.77,0,0.0,0.9206,0.9995,1.0447,0.8441,4.656,-1.7424
2025-01-01,2025,1,25,West,Municipal,Residential Filters,RES-003,1,29.23,25.96,0.1119,18.82,0.2748,25.96,7.13,1,9194.02,0.9465,0.9668,1.0506,0.82,3.643,-1.7424
2025-02-01,2025,2,26,West,Municipal,Residential Filters,RES-003,2,27.75,25.95,0.0648,18.82,0.2746,51.9,14.25,1,5532.99,0.8719,0.9225,1.0454,0.8441,1.468,-1.7424
2025-03-01,2025,3,27,West,Municipal,Residential Filters,RES-003,1,34.83,31.88,0.0848,18.82,0.4096,31.88,13.06,0,0.0,0.9661,0.9855,1.0615,0.91,3.932,-1.7424
2025-04-01,2025,4,28,West,Municipal,Residential Filters,RES-003,1,29.03,27.95,0.0371,18.82,0.3266,27.95,9.13,1,6765.91,0.9525,0.9326,1.0532,1.0,2.7,-1.7424
2025-05-01,2025,5,29,West,Municipal,Residential Filters,RES-003,2,29.66,25.65,0.1354,18.82,0.266,51.29,13.65,0,0.0,0.9093,0.9599,1.0559,1.09,2.992,-1.7424
2025-06-01,2025,6,30,West,Municipal,Residential Filters,RES-003,1,33.27,30.7,0.0771,18.82,0.3868,30.7,11.88,0,0.0,0.9005,0.963,1.0561,1.1559,2.783,-1.7424
2025-07-01,2025,7,31,West,Municipal,Residential Filters,RES-003,2,27.8,25.58,0.0798,18.82,0.264,51.15,13.51,1,8762.51,0.8809,0.9594,1.059,1.18,2.79,-1.7424
2025-08-01,2025,8,32,West,Municipal,Residential Filters,RES-003,2,28.19,26.04,0.0763,18.82,0.277,52.07,14.43,1,3425.49,0.9585,0.9401,1.0665,1.1559,2.25,-1.7424
2025-09-01,2025,9,33,West,Municipal,Residential Filters,RES-003,1,29.07,26.03,0.1045,18.82,0.2768,26.03,7.2,0,0.0,0.9443,0.9669,1.0687,1.09,1.049,-1.7424
2025-10-01,2025,10,34,West,Municipal,Residential Filters,RES-003,1,36.87,35.31,0.0424,18.82,0.4669,35.31,16.48,1,5805.39,0.9094,0.9663,1.067,1.0,2.917,-1.7424
2025-11-01,2025,11,35,West,Municipal,Residential Filters,RES-003,1,29.95,27.38,0.086,18.82,0.3124,27.38,8.55,1,5598.1,0.9155,0.9569,1.0675,0.91,2.118,-1.7424
2025-12-01,2025,12,36,West,Municipal,Residential Filters,RES-003,1,33.16,32.51,0.0196,18.82,0.4209,32.51,13.68,0,0.0,0.9198,0.9539,1.066,0.8441,3.63,-1.7424
2023-01-01,2023,1,1,West,Municipal,Residential Filters,RES-004,1,35.98,35.98,0.0,22.69,0.3692,35.98,13.28,0,0.0,0.9249,1.038,1.0021,0.82,3.389,-1.7424
2023-02-01,2023,2,2,West,Municipal,Residential Filters,RES-004,1,38.63,36.17,0.0637,22.69,0.3726,36.17,13.48,0,0.0,1.0415,1.0547,0.997,0.8441,1.156,-1.7424
2023-03-01,2023,3,3,West,Municipal,Residential Filters,RES-004,1,37.08,35.34,0.047,22.69,0.3578,35.34,12.64,0,0.0,1.0326,1.0597,1.0032,0.91,4.381,-1.7424
2023-04-01,2023,4,4,West,Municipal,Residential Filters,RES-004,2,36.28,33.11,0.0873,22.69,0.3147,66.23,20.84,0,0.0,1.0258,1.0205,1.0064,1.0,5.352,-1.7424
2023-05-01,2023,5,5,West,Municipal,Residential Filters,RES-004,2,33.16,30.18,0.0898,22.69,0.2481,60.36,14.98,0,0.0,1.0163,1.0507,1.0064,1.09,3.01,-1.7424
2023-06-01,2023,6,6,West,Municipal,Residential Filters,RES-004,3,36.77,32.03,0.129,22.69,0.2914,96.08,28.0,1,6983.09,1.0461,1.0378,1.0116,1.1559,2.708,-1.7424
2023-07-01,2023,7,7,West,Municipal,Residential Filters,RES-004,2,38.49,37.0,0.0387,22.69,0.3866,74.0,28.61,0,0.0,1.103,1.0303,1.0106,1.18,0.5,-1.7424
2023-08-01,2023,8,8,West,Municipal,Residential Filters,RES-004,2,32.58,31.15,0.0439,22.69,0.2715,62.31,16.92,1,8018.88,1.0558,1.0126,1.0081,1.1559,2.563,-1.7424
2023-09-01,2023,9,9,West,Municipal,Residential Filters,RES-004,2,36.72,33.89,0.0772,22.69,0.3304,67.78,22.39,0,0.0,1.0404,1.0176,1.0172,1.09,2.392,-1.7424
2023-10-01,2023,10,10,West,Municipal,Residential Filters,RES-004,2,38.42,38.35,0.0017,22.69,0.4083,76.71,31.32,1,2992.09,1.033,0.9797,1.0167,1.0,1.312,-1.7424
2023-11-01,2023,11,11,West,Municipal,Residential Filters,RES-004,1,37.38,35.52,0.0497,22.69,0.3612,35.52,12.83,0,0.0,1.0651,1.0312,1.0221,0.91,2.095,-1.7424
2023-12-01,2023,12,12,West,Municipal,Residential Filters,RES-004,1,37.12,34.79,0.0628,22.69,0.3477,34.79,12.1,0,0.0,1.024,0.9928,1.0292,0.8441,4.19,-1.7424
2024-01-01,2024,1,13,West,Municipal,Residential Filters,RES-004,1,34.62,31.13,0.1007,22.69,0.271,31.13,8.44,0,0.0,1.024,1.0122,1.022,0.82,3.02,-1.7424
2024-02-01,2024,2,14,West,Municipal,Residential Filters,RES-004,2,34.73,32.7,0.0583,22.69,0.306,65.41,20.02,0,0.0,0.9918,0.9868,1.0227,0.8441,3.18,-1.7424
2024-03-01,2024,3,15,West,Municipal,Residential Filters,RES-004,2,32.71,30.96,0.0534,22.69,0.2671,61.93,16.54,0,0.0,1.0108,0.9438,1.0251,0.91,2.319,-1.7424
2024-04-01,2024,4,16,West,Municipal,Residential Filters,RES-004,2,36.99,33.94,0.0822,22.69,0.3314,67.89,22.5,1,9174.67,1.0657,0.9983,1.0297,1.0,3.068,-1.7424
2024-05-01,2024,5,17,West,Municipal,Residential Filters,RES-004,2,38.27,34.88,0.0887,22.69,0.3493,69.76,24.37,0,0.0,0.9709,0.9872,1.04,1.09,1.687,-1.7424
2024-06-01,2024,6,18,West,Municipal,Residential Filters,RES-004,2,34.55,34.55,0.0,22.69,0.3432,69.11,23.72,0,0.0,1.0401,0.9995,1.0366,1.1559,4.102,-1.7424
2024-07-01,2024,7,19,West,Municipal,Residential Filters,RES-004,2,36.98,33.99,0.081,22.69,0.3323,67.98,22.59,0,0.0,1.0172,0.9772,1.052,1.18,2.552,-1.7424
2024-08-01,2024,8,20,West,Municipal,Residential Filters,RES-004,1,42.29,41.27,0.024,22.69,0.4502,41.27,18.58,0,0.0,1.0729,0.9895,1.0435,1.1559,2.463,-1.7424
2024-09-01,2024,9,21,West,Municipal,Residential Filters,RES-004,1,37.0,35.28,0.0465,22.69,0.3567,35.28,12.58,0,0.0,0.9954,0.9838,1.0429,1.09,2.288,-1.7424
2024-10-01,2024,10,22,West,Municipal,Residential Filters,RES-004,2,33.2,31.67,0.046,22.69,0.2834,63.34,17.95,0,0.0,1.0424,0.9771,1.0454,1.0,1.577,-1.7424
2024-11-01,2024,11,23,West,Municipal,Residential Filters,RES-004,2,35.41,32.91,0.0705,22.69,0.3105,65.82,20.44,0,0.0,0.9711,0.9442,1.0354,0.91,2.365,-1.7424
2024-12-01,2024,12,24,West,Municipal,Residential Filters,RES-004,1,36.32,33.9,0.0666,22.69,0.3305,33.9,11.2,0,0.0,0.9948,0.9858,1.0477,0.8441,3.786,-1.7424
2025-01-01,2025,1,25,West,Municipal,Residential Filters,RES-004,2,37.61,33.36,0.1132,22.69,0.3196,66.71,21.32,1,8157.74,0.971,0.9772,1.0464,0.82,2.02,-1.7424
2025-02-01,2025,2,26,West,Municipal,Residential Filters,RES-004,1,42.35,40.29,0.0485,22.69,0.4368,40.29,17.6,0,0.0,0.9719,0.9613,1.054,0.8441,2.884,-1.7424
